,NAPS ID,percent completeness_2013,mean_2013,percent completeness_2014,mean_2014,elevation,percent completeness_2015,mean_2015,percent completeness_2016,mean_2016,numObs,meanNO2_2014_2016,eR10m,Ra25m,aR25m,bR25m,cR25m,eR25m,fR25m,Ra50m,aR50m,bR50m,cR50m,eR50m,fR50m,Ra100m,aR100m,bR100m,cR100m,eR100m,fR100m,Ra250m,aR250m,bR250m,cR250m,eR250m,fR250m,Ra500m,aR500m,bR500m,cR500m,eR500m,fR500m,Ra750m,aR750m,bR750m,cR750m,eR750m,fR750m,Ra1000m,aR1000m,bR1000m,cR1000m,eR1000m,fR1000m,Ra2000m,aR2000m,bR2000m,cR2000m,eR2000m,fR2000m,Ra3000m,aR3000m,bR3000m,cR3000m,eR3000m,fR3000m,Ra4000m,aR4000m,bR4000m,cR4000m,eR4000m,fR4000m,Ra5000m,aR5000m,bR5000m,cR5000m,eR5000m,fR5000m,Ra10000m,aR10000m,bR10000m,cR10000m,eR10000m,fR10000m,Ra15000m,aR15000m,bR15000m,cR15000m,eR15000m,fR15000m,Ra20000m,aR20000m,bR20000m,cR20000m,eR20000m,fR20000m,aL10m,bL10m,cL10m,aL25m,bL25m,cL25m,aL50m,bL50m,cL50m,aL100m,bL100m,cL100m,aL250m,bL250m,cL250m,aL500m,bL500m,cL500m,aL750m,bL750m,cL750m,aL1000m,bL1000m,cL1000m,aL2000m,bL2000m,cL2000m,aL3000m,bL3000m,cL3000m,aL4000m,bL4000m,cL4000m,aL5000m,bL5000m,cL5000m,aL10000m,bL10000m,cL10000m,aL15000m,bL15000m,cL15000m,aL20000m,bL20000m,cL20000m,port_dist,te_14_16,pr_14_16,sat_10_12,N650m,wa50m,wa100m,wa250m,wa500m,wa750m,wa1000m,wa2000m,wa3000m,wa4000m,wa5000m,wa10000m,wa15000m,wa20000m,PD10,PD25,PD50,PD100,PD250,PD500,PD750,PD1000,PD2000,PD3000,PD4000,PD5000,PD10000,PD15000,PD20000,NDVI_14_16_50m,NDVI_14_16_100m,NDVI_14_16_250m,NDVI_14_16_500m,NDVI_14_16_750m,NDVI_14_16_1000m,NDVI_14_16_2000m,NDVI_14_16_3000m,NDVI_14_16_4000m,NDVI_14_16_5000m,NDVI_14_16_10000m,NDVI_14_16_15000m,NDVI_14_16_20000m,dR50m,dR100m,dR250m,dR500m.1,dR750m.1,dR1000m.1,dR2000m.1,dR3000m.1,dR4000m.1,dR5000m.1,dR10000m.1,dR15000m,dR20000m,alRds50m,alRds100m,alRds250m,alRds500m,alRds750m,alRds1000m,alRds2000m,alRds3000m,alRds4000m,alRds5000m,alRds10000m,alRds15000m,alRds20000m
82,70203,98.0,5.0,94.0,4.0,385.0,96.0,4.0,94.0,4.0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082512414,0.0,0.0,0.0,1.486468343,0.0,5.802235887,0.0,0.0,0.0,2.369857073,0.0,10.58712078,0.0,0.0,0.0,3.17798066,0.0,54.2226676,3.633176017,0.0,3.633176017,11.91665024,0.0,72.62757785,15.75568943,0.0,15.75568943,17.9445452,0.0,90.68265509999999,37.09972663,0.0,37.09972663,23.29159696,0.0,103.9475309,47.91252933,0.0,47.91252933,30.85755189,0.0,144.9002612,116.3779482,0.0,116.3779482,33.30192245,0.0,182.8341111,187.92482280000002,0.0,187.92482280000002,33.30192245,0.0,264.708484,272.02245939999995,0.0,272.02245939999995,33.30192245,0.0,0.0,0.0,0.018212678,0.0,0.0,0.10672224599999999,0.17602256100000002,0.0,0.210180459,0.44615796,0.0,0.39171397399999996,1.615944153,0.0,0.890203097,3.667616223,1.622208656,3.9258528630000002,4.842117887,4.360342666,7.796240365,7.3896608729999995,9.152876216000001,10.32903266,22.76840076,43.84927412,28.22908654,38.41246794,81.72511575,52.51755107,52.36728128,127.63453600000001,86.08664387,59.86830455,180.54271169999998,123.36785790000002,67.95323817,237.0801188,161.0513111,67.95323817,237.0801188,161.0513111,67.95323817,265.3731884,174.7260678,796592.0,9.512240400000001,1.58816,0.791121,0.218298503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028429690000000003,0.004532215,0.0024072860000000002,0.0013541039999999999,0,0,0,0,0,324,1442,2789,9951,19288,30858,42398,50375,51934,55050,0.21975627,0.16211814900000002,0.29082468699999997,0.332820098,0.38435656799999995,0.40659364,0.456039199,0.492955456,0.517943403,0.5365763889999999,0.622854426,0.637518877,0.643578792,0.159425023,0.319704793,1.543667139,5.741215005,14.453156900000002,24.58139191,76.56260498,159.0859665,253.5280477,342.0718143,641.4533862000001,969.5660767,1486.426284,0.159425023,0.319704793,1.543667139,1.486468343,2.369857073,3.17798066,15.549826257,33.70023463,60.39132359,78.77008122,149.67987065,1190.79282195,1791.7506658499997
83,80111,,,96.0,11.0,585.0,79.0,,96.0,7.0,1,18.0,0.0,0.023997791,0.0,0.0,0.0,0.0,0,0.182457841,0.0,0.0,0.0,0.0,0.0,1.2823821990000002,0.0,0.0,0.0,0.0,0.0,4.498175054,0.920200832,0.0,0.920200832,0.57888046,0.0,9.11244297,2.0606328780000003,0.0,2.0606328780000003,2.5403371530000003,0.0,14.52494447,4.254483689,0.0,4.254483689,5.372793098,0.0,19.59507143,5.990865716,0.0,5.990865716,8.43247721,0.0,33.04472959,12.34078183,0.0,12.34078183,35.16887465,0.0,64.87648781,19.95456251,0.0,19.95456251,66.11939916,0.0,98.49572964,61.34280539,33.30745777,28.03534762,103.2615606,0.0,121.7787451,83.46213297,47.62093874,35.84119423,143.0579584,0.0,223.7958,189.77729069999998,81.74658189,108.0307088,194.0452088,0.0,279.6495544,266.084181,81.74658189,184.33759919999997,198.4735781,0.0,329.164206,345.58869669999996,81.74658189,263.8421148,198.4735781,0.0,0.062752135,0.0,0.0,0.155826215,0.049049710999999996,0.0,0.282994937,0.22665021100000002,0.0,0.80731707,0.527100745,0.0,2.029518293,2.4905666969999998,1.3825808000000002,3.1743308669999997,6.200816858,7.209684224,5.217415479,12.06356935,15.32191697,8.886929717000001,19.05859968,25.25653682,28.32808194,73.1058692,74.24406525,58.80976884,164.3535382,141.1998524,81.35749373,289.3274277,235.7278879,109.64429150000001,431.4678676,343.9980803,135.2193008,771.4518937000001,486.60971280000007,144.78945280000002,1044.677228,498.2762463,144.78945280000002,1317.0473630000001,508.42281510000004,1137770.0,10.094900099999998,1.38432,0.694291,0.162803678,0.0,0.0,0.0,0.0,0.0,0.0,0.0030546840000000002,0.022670209,0.022336535,0.015716338,0.007184139,0.004074738,0.002292061,0,0,0,0,0,923,2487,6097,27072,54736,86040,128929,215621,219062,225550,0.149850288,0.16736882,0.155831615,0.18081993300000002,0.218659424,0.248070677,0.334110456,0.369228347,0.38688190899999997,0.396641956,0.517532443,0.575815747,0.602034442,0.0,0.0,0.444876461,6.386432582,17.10736876,34.68289249,127.02325320000001,279.585702,431.0061323,619.8276443,1190.852757,1477.788353,1825.2518260000002,0.0,0.0,1.9439577530000003,4.600970031000001,9.627276787,14.423342926,47.50965648,86.07396167,164.60436599,226.52009137,383.82249949000004,1942.3461121899998,2369.3141007900003
84,80211,95.0,11.0,88.0,10.0,483.0,96.0,8.0,90.0,9.0,3,9.0,0.0,0.06394108400000001,0.0,0.0,0.0,0.0,0,0.20131256100000003,0.0,0.0,0.0,0.0,0.0,0.50257306,0.0,0.0,0.0,0.0,0.0,1.743494616,0.0,0.0,0.0,0.7237335220000001,0.0,7.978620778,2.025937973,0.0,2.025937973,1.545212059,0.0,12.08188148,5.5998789360000005,0.0,5.5998789360000005,2.257557502,0.0,13.82336002,7.891774681,0.0,7.891774681,6.029365781,0.070243895,19.23789388,17.99105987,2.6176534830000002,15.37340639,17.86525386,5.029155731,31.39155749,49.15093043,5.6701628820000005,43.48076755,37.16839133,15.7664453,42.49948239,86.20473309,9.747451627,76.45728147,56.90341677,38.171156599999996,79.44915927,124.2408957,20.74334704,103.49754859999999,80.39173504,56.53518311,218.76234010000002,243.37631409999997,40.28936222,203.0869519,142.94368730000002,95.98560072,273.9315643,340.316913,40.28936222,300.0275508,162.4541965,95.98560072,314.2651955,439.3133357,40.28936222,399.0239735,173.99990359999998,95.98560072,0.0,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.628113524,0.0,1.327286275,2.245918161,2.1551076119999997,6.165341483,5.63100725,4.162064129,9.813125988,10.6242915,6.276772599,16.34834316,18.98769312,10.40412134,42.22225735,58.17283297,18.35319797,104.2803868,128.1746254,29.00264417,165.5559245,191.86535990000002,54.25478596,254.52851830000003,271.0711563,95.94832731,832.4790767999999,516.5060963999999,98.92969954,1352.2302220000001,516.5864725,104.6833845,2120.040926,537.8952461,1186700.0,9.3760204,1.20231,0.920185,0.13901096,0.0,0.0,0.0,0.0,0.0,0.00252605,0.09209140699999999,0.057189982,0.043403610999999995,0.034897673,0.020301705,0.014502367,0.012716175,0,0,0,0,180,2118,5205,8245,24705,48305,80296,128590,247383,249544,263408,0.154612741,0.140779045,0.13938544,0.211319929,0.274469903,0.315858394,0.403784779,0.404231898,0.405413088,0.405419065,0.48097748100000004,0.542994513,0.565328996,0.0,0.260172691,1.4253146730000001,6.824264689,17.09609035,34.35603327,133.5636349,279.6247786,456.86043780000006,666.7174531000001,1348.8405599999999,1660.45757,2109.107253,0.0,0.260172691,2.149048195,3.5711500320000003,7.857436438000001,13.921140462,35.856313733,86.319321762,143.108149867,204.63263067999998,386.32000142000004,2163.22867952,2722.42049232
85,80402,85.0,7.0,94.0,7.0,436.0,93.0,7.0,94.0,6.0,3,6.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407348693,0.07594107,0.0,0.07594107,0.0,0.0,7.573792709,1.726145399,0.0,1.726145399,0.381071163,0.0,15.53965942,4.940528282,0.0,4.940528282,0.941668902,0.0,20.63475675,8.982752604,0.0,8.982752604,2.38701811,0.0,28.827092999999998,25.55240414,0.0,25.55240414,4.864491397,0.0,33.22207494,36.73658966,0.0,36.73658966,10.82697399,0.0,39.08899814,46.35599525,0.0,46.35599525,13.3211712,0.0,51.68464664,55.55883743,0.0,55.55883743,13.3211712,0.0,87.12386074,102.349761,0.0,102.349761,13.3211712,0.0,120.04809840000001,144.1077088,0.0,144.1077088,13.3211712,0.0,147.9754002,187.6664179,0.0,187.6664179,13.3211712,0.0,0.0,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.628113523,0.0,0.152182672,1.7609406509999999,1.819493901,3.851151368,5.485738648,2.495765462,10.07523288,10.73080599,3.224573732,18.50608335,17.42923397,12.08677839,55.49237206,57.98567794,26.14002413,113.398156,100.12429509999998,29.06128253,166.3934946,130.260843,29.32029441,177.3970612,130.9667142,38.73240227,200.5324443,130.9667142,38.73240227,219.1186628,130.9667142,38.73240227,220.1125748,130.9667142,1269970.0,8.4332504,1.34864,0.5126189999999999,0.190122293,0.0,0.0,0.054276316,0.191865242,0.151160665,0.132085176,0.083487464,0.071540279,0.055998973,0.048280567,0.027228575,0.017260094,0.015975833000000002,0,0,0,5,114,992,2677,4511,15205,27526,35863,37317,39700,41139,42097,0.19038611,0.183461577,0.21781568399999998,0.26581724,0.335360533,0.389864305,0.464366355,0.499774027,0.528527793,0.553338315,0.586929595,0.5808078720000001,0.582793834,0.08670175599999999,0.5285868770000001,2.979858586,10.394822999999999,21.3764207,34.14073606,105.48598190000001,198.9468888,263.8011325,297.3908541,482.0279216,731.3623086,1045.30193,0.08670175599999999,0.5285868770000001,3.055799656,2.107216562,5.882197184,11.369770714,30.416895537000002,47.56356365,59.67716645,68.88000862999999,115.6709322,888.7911885999999,1246.2895191
86,81001,93.0,8.0,96.0,8.0,753.0,97.0,7.0,95.0,6.0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1533672659999998,1.1533672659999998,0.0,0.581445094,0.0,1.189288624,3.099730229,3.099730229,0.0,1.6627292319999998,0.0,3.980543227,4.21815568,4.21815568,0.0,3.477419968,0.0,6.6001902370000005,5.227172235,5.227172235,0.0,4.950888275,0.0,12.70747467,10.882723,9.690476829,1.192246173,13.09639025,0.0,15.34662127,15.53284944,12.33670611,3.196143339,18.35632065,0.0,22.22514315,28.04425625,15.47282848,12.57142777,20.56114446,0.0,25.90302073,35.84600355,16.71668523,19.12931832,20.56114446,0.0,49.19956483,74.38446258,16.71668523,57.66777735,20.56114446,0.0,83.47465448,123.25766409999999,16.71668523,106.54097879999999,20.56114446,0.0,124.69273100000001,182.12082519999998,16.71668523,165.40413999999998,20.56114446,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313216583,0.0,0.070190669,0.586670211,0.0,0.5317783779999999,0.804954466,0.9712786370000001,2.7176567210000004,3.498187273,3.642570937,5.936235445,5.4435122929999995,7.79021496,11.21998064,6.076896549,11.17541497,13.92010528,7.9113190079999995,27.38707408,36.32042094,12.44858846,62.09890253,65.83439897,16.46114981,91.7306308,88.17036826,16.46114981,98.31692201,91.65638868,16.46114981,98.31692201,91.65638868,16.46114981,98.31692201,91.65638868,16.46114981,98.31692201,91.65638868,1089850.0,11.0792999,1.17632,0.789063,0.18721685899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034074400000000003,0.001005162,0,0,0,0,48,436,813,1860,10069,15377,16270,16688,17489,17937,18873,0.18662985899999998,0.202252789,0.254470999,0.270786963,0.30627531199999997,0.3397113,0.418971385,0.468788243,0.48538324200000005,0.506450312,0.560632303,0.570422681,0.5752988379999999,0.0,0.08529296,1.381857435,7.475560097000001,15.11360352,25.26785809,93.81095586,151.8151002,187.14908119999998,212.7459498,353.1989034,531.2594277,793.2524631,0.0,0.08529296,3.116669795,4.762459461,7.695575648,10.17806051,23.979113251999998,33.889170099,48.60540071,56.40714801,94.94560704,675.07823619,995.93443279
87,90120,98.0,11.0,94.0,11.0,675.0,99.0,10.0,95.0,10.0,3,10.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40299636,0.0,0.0,0.0,0.502095611,0.279060404,0.75043517,0.0,0.0,0.0,1.732790328,1.023254508,1.0507599840000001,0.0,0.0,0.0,3.512560148,2.0516935640000002,1.323646967,0.0,0.0,0.0,9.99192399,4.717456369,2.801046588,2.7790240739999996,2.7790240739999996,0.0,28.83659874,7.370261648,29.04253338,22.53071515,22.48027988,0.050435269000000005,63.05147170000001,13.19967009,39.25025092,44.75750654,42.31375344,2.4437531000000003,99.08930286,15.35131398,48.12938025,56.78323437,51.57428508,5.20894929,152.128501,18.2762925,152.4773544,286.1595323,112.8269554,173.33257690000002,520.1744723999999,52.19806105,267.3406433,563.3067042,273.75912519999997,289.547579,753.5498956,80.34671874,350.9935749,852.6558833999999,372.4461975,480.2096859,852.4038385,113.3551808,0.0,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.306895172,0.0,0.0,0.579287194,0.0,0.567973348,2.7667643280000003,0.0,1.978521596,6.083200819,0.0,7.806686326,11.27974964,0.340274705,14.80208549,20.2794842,6.863765503,51.5589901,64.41035218,25.69229566,109.0688097,130.32217849999998,46.99165192,185.6420249,201.01768069999997,69.51120371,270.0216136,290.6679799,367.1919599,1008.9321480000001,831.1043267000001,568.2438017999999,1825.0760260000002,1371.544987,686.4522843,2724.009524,1863.76715,801446.0,10.4371996,1.19554,2.8426199,0.592487874,0.0,0.0,0.0,0.0,0.0,0.0,0.016657738000000002,0.02335442,0.033743192000000005,0.028161541000000002,0.013140173,0.012058705,0.019801838999999998,0,0,0,0,90,553,1954,3768,24001,54603,89826,154890,575713,902616,1102476,0.60841733,0.564043814,0.46884994,0.451548267,0.454949262,0.45890460200000005,0.455089032,0.42497431700000005,0.428318309,0.428626335,0.403967979,0.448809236,0.494986327,0.0,0.0,0.554705023,4.612864757,11.67838361,22.04031167,108.43693190000002,224.7461195,395.2024058,620.5904346,2360.039111,3845.865768,5327.913541,0.0,0.0,1.056800634,1.732790328,3.512560148,9.99192399,31.615622813999998,85.58218684900001,143.8468094,208.91173537,806.3340046999999,5162.7223678,7032.9732629
88,90121,97.0,15.0,95.0,13.0,670.0,97.0,12.0,98.0,11.0,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133269851,0.0,0.635970371,0.0,0.0,0.0,0.477352985,0.0,1.748502701,0.0,0.0,0.0,0.9890298120000001,0.0,4.270355186000001,0.0,0.0,0.0,1.5002241490000001,0.0,6.129884887,0.0,0.0,0.0,4.726424945,0.0,20.73501537,8.520737806,8.520737806,0.0,13.14263107,0.0,33.29879165,27.00086198,27.00086198,0.0,23.0377834,2.386149568,50.79933626,49.75831354,49.75831354,0.0,53.15723511,10.52406344,71.44822358,69.87688607,67.34635250000001,2.530533572,89.02711456,21.66884266,181.67914150000001,229.522581,151.934057,77.58852398,385.19421980000004,85.04439053,287.3305842,490.30332419999996,239.54162730000002,250.7616969,672.6679792,110.9551445,378.1477824,833.4025412000001,341.17370289999997,492.22883830000006,824.7228836,113.3551808,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.628113524,0.0,0.974724004,2.2983186,0.0,2.2643602019999998,4.656875754,0.0,3.176881282,6.828992845,0.0,6.340433046,10.43422465,0.0,13.23938107,29.63825432,2.124013695,20.70426689,55.17896321,18.4036439,38.52473694,109.7792902,66.30232723,61.07597008,197.0759491,143.79765419999998,239.3738852,943.3195639,783.0148034,422.3922907,1793.819697,1444.313582,633.6702875,2615.585436,1852.482793,813171.0,10.3549004,1.2559201,3.02354,0.647966453,0.0,0.0,0.0,0.0,0.0,0.016104373,0.03300288,0.025586426000000002,0.021657017,0.016776403,0.011930873,0.013514523999999998,0.01051356,0,0,0,0,0,0,0,0,466,6696,26901,57844,400407,753730,1018449,0.615518621,0.484153249,0.300454855,0.279005042,0.290399743,0.307889409,0.334251605,0.380580925,0.370905204,0.38144914799999996,0.432307602,0.487897794,0.5272323720000001,0.0,0.0,0.519300133,1.419573793,2.89034117,5.614354066000001,14.1451772,55.02273897,170.54965959999998,347.8430316,1777.6385100000002,3394.766444,4894.623651,0.0,0.133269851,0.996653118,0.9890298120000001,1.5002241490000001,4.726424945,21.663368876,50.03864538,102.91554865,158.90400063200002,614.7168007800001,4557.7377474,6552.7490758
89,90130,98.0,18.0,98.0,15.0,663.0,95.0,16.0,99.0,15.0,3,15.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588210083,0.0,0.611772158,0.0,0.0,0.0,2.981442532,0.0,1.9316983019999998,0.0,0.0,0.0,8.012884342000001,0.0,2.7090867910000003,0.0,0.0,0.0,17.44146675,0.0,4.982134777,0.0,0.0,0.0,51.97541321,2.3788706619999997,11.62221266,0.0,0.0,0.0,98.10251523,3.89421105,26.69611949,0.0,0.0,0.0,151.43484719999998,10.64331638,77.570375,17.71025346,9.500782668,8.209470791000001,209.750335,16.89377916,225.5099776,223.27707369999996,140.8208081,82.45626559,577.389508,59.67679519,305.2114762,633.875173,323.44522810000007,310.42994500000003,816.3815298999999,103.49977729999999,381.2508562,858.6115245,364.2745231,494.33700139999996,860.4760060000001,113.3551808,0.0,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.628113524,0.629322982,0.38599141299999995,1.899543692,1.44831195,1.6397513469999998,5.391918893,2.781727731,5.326803002,12.06453148,2.963707958,10.58963214,17.77189374,14.5231864,47.91611029,57.39861991,25.38544085,95.65259819,120.5432788,38.48839676,174.88547490000002,204.1073199,59.28778218,274.01928139999995,323.33885939999993,307.8869612,1003.417991,954.5668178,631.1825385,2060.5843019999998,1569.257758,706.6055242000001,2782.293875,1859.6649079999997,805564.0,10.3599997,1.20288,3.0838001,0.187995567,0.0,0.0,0.0,0.0,0.0,0.0,0.004919203,0.036319777000000004,0.028189741,0.023256287999999996,0.015138635,0.018987597,0.021117597999999998,0,0,0,52,565,2755,7516,16264,50478,91452,139913,192181,580800,990289,1087102,0.15923419800000002,0.148184975,0.15465084699999998,0.164603618,0.18711718100000002,0.221925349,0.354543682,0.405631211,0.419142146,0.41914836200000005,0.379711982,0.436129091,0.501983608,0.266567266,0.608474705,2.7086079539999997,8.869680085,18.73225888,30.81863627,113.47662720000001,244.5103977,457.73434810000003,732.230905,2380.296959,4176.959207,5202.028802000001,0.266567266,0.608474705,3.2968180369999995,2.981442532,8.012884342000001,17.44146675,51.97541321,98.10251523,151.43484719999998,227.460588459,800.6665816899999,5627.21591,6921.116332500001
90,90133,,,,,670.0,97.0,14.0,95.0,12.0,3,8.666666667000001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264738092,0.0,0.574844211,0.0,0.0,0.0,0.9178861859999999,0.0,2.287397495,0.0,0.0,0.0,5.028460299,0.0,4.093746864,0.0,0.0,0.0,10.67706866,0.0,8.657206647,5.0597545539999995,0.0,5.0597545539999995,37.21466951,4.342352345,36.81288192,18.00724902,1.8611389059999999,16.14611012,63.59916078,5.794902982000001,63.24928265,34.65622943,7.097656791,27.55857264,101.03000490000001,6.346870139,79.41285222,48.49704629,11.94084143,36.55620485,149.9790101,6.346870139,166.42704640000002,285.1377456,156.37562509999998,128.7621205,505.4314085,46.35680678,303.6196204,571.1226948,289.9845707,281.1381241,738.4492447,71.71985557,374.84914489999994,833.6101639999999,354.827923,478.782241,848.5297393999999,108.8258196,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.0,0.632829352,0.37746802,0.54696778,1.5586458559999998,1.429982448,2.039323987,2.8101931110000002,3.196787365,4.0858889089999995,6.66887252,8.124909237999999,8.424961141,12.05349916,13.88874721,18.98314377,40.36329983,50.25401457,38.13726393,90.14286124,94.0929577,66.62443383,152.71109719999998,141.90909340000002,91.71713048,235.211045,229.1893886,258.7000674,1044.108849,984.7250016,528.0663716,1877.4952030000002,1364.4546710000002,702.6339038,2593.759926,1682.051159,803152.0,10.295900300000001,1.18823,3.2170501,0.383136305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007723655,0.015950705,0.031138247999999997,0.030757785,0.019480393999999998,0,0,0,0,220,1199,2779,5654,23876,46699,86656,134255,545144,849686,1064332,0.392191954,0.451203729,0.493908212,0.42294114,0.355297495,0.339995141,0.355169874,0.342590832,0.34366539700000004,0.352907597,0.41841926100000004,0.46163043,0.50701352,0.0,0.187178129,1.252356594,5.0699569780000004,12.06963946,24.53186651,121.9392767,265.0149278,422.20341500000006,632.11416,2317.257284,3789.1497950000003,5079.255829,0.0,0.187178129,1.517094686,0.9178861859999999,5.028460299,10.67706866,42.274424064,81.606409806,135.686234331,198.47605638000002,790.5691541,5098.721734500001,6761.395732399999
91,90134,,,,,,,,96.0,10.0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308502027,0.308501905,0.0,0.0,0.0,0.0,0.967111452,0.967111452,0.0,0.0,0.0,0.0,1.9840057830000002,1.984005802,0.0,0.0,0.0,0.0,3.084298482,2.7889295169999997,0.0,0.0,0.0,0.0,4.28020863,3.6455595130000003,0.0,8.311714943,8.311714943,0.0,25.17031774,14.19579017,0.14982858599999999,29.26426056,21.65977754,7.6044830260000005,36.83323231,21.34322569,11.29222919,43.17009654,32.704163300000005,10.46593324,60.38617934,28.86204825,36.07100058,76.86005479,59.42587383,17.43418097,79.72047511,33.85073754,128.48300120000002,237.884681,139.0798924,98.80478861,228.02964869999997,64.93197755,256.7775098,435.2687461,194.4857994,240.78294669999997,559.5843891,99.21237582,349.0226437,692.0482611000001,276.4826839,415.5655772,735.3508657000001,111.92572630000001,0.0,0.0,0.062752135,0.0,0.0,0.15688033699999998,0.0,0.0,0.313952598,0.0,0.364792968,0.597323445,0.0,2.050608816,2.057137366,0.687274652,4.2958454989999995,5.333211503999999,1.130735216,7.440404134,8.66595623,1.130735216,11.43170656,15.25549174,2.3779874519999997,44.74338379,42.02742652,6.854720968,85.58397856,77.923467,17.05298143,159.72232230000003,142.5913526,30.56167402,258.4194099,223.00244339999998,151.60742,896.9042814,694.3328389999999,357.7222,1588.577202,1189.396323,556.4837022999999,2401.323888,1696.6863829999998,814912.0,10.0040998,1.33644,2.8681200000000002,0.46833304299999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002948674,0.017284308,0.012786473999999999,0.014414523,0,0,382,382,520,1007,3125,5285,14607,27395,46195,68258,238554,598710,925773,0.46216461,0.452210605,0.46084832200000003,0.446507521,0.44087082200000005,0.45616471,0.43671698600000003,0.40784891700000003,0.398393519,0.405923397,0.48717675899999996,0.5169692229999999,0.543284992,0.0,0.086053139,1.80876169,7.604298277000001,15.67194364,24.89364547,74.23513092,161.8573401,276.5968124,404.15972999999997,1316.10027,2852.547233,4592.93605,0.0,0.394555166,2.775873142,1.9840057830000002,3.084298482,4.28020863,33.482032683,66.097492876,103.55627588,156.58052991,465.91432970999995,3847.4003682,6020.3351768
